Iteration,GAS,LAS,NAS-D,NAS-L,NAS,"NAS
+LAS(S)","GAS
+LAS(S)","GAS
+NAS-L(S)","GAS
+NAS-D(S)","GAS
+NAS(S)","GAS
+LAS(S)
+NAS-D(S)","GAS
+LAS(S)
+NAS-L(S)","GAS
+LAS(S)
+(NAS-D
+NAS-L)(S)"
1,0.9,0.957,0.945,0.907,0.926,0.922,0.895,0.889,0.894,0.892,0.889,0.884,0.887
2,0.866,0.948,0.924,0.948,0.926,0.922,0.859,0.859,0.855,0.855,0.847,0.851,0.847
3,0.852,0.872,0.847,0.785,0.781,0.749,0.83,0.748,0.821,0.744,0.8,0.742,0.737
4,0.867,0.88,0.811,0.819,0.786,0.757,0.849,0.791,0.782,0.754,0.778,0.786,0.748
5,0.866,0.859,0.786,0.783,0.754,0.713,0.844,0.75,0.753,0.716,0.746,0.743,0.708
6,0.855,0.84,0.739,0.751,0.711,0.656,0.827,0.709,0.695,0.662,0.684,0.699,0.65
7,0.834,0.822,0.73,0.721,0.691,0.624,0.798,0.666,0.676,0.63,0.661,0.651,0.613
8,0.833,0.806,0.704,0.694,0.663,0.582,0.793,0.632,0.645,0.596,0.627,0.614,0.576
9,0.813,0.791,0.67,0.692,0.645,0.552,0.763,0.621,0.594,0.564,0.568,0.596,0.535
10,0.765,0.774,0.642,0.667,0.618,0.506,0.697,0.565,0.532,0.501,0.486,0.522,0.452
