Iteration,GAS,LAS,NAS-D,NAS-L,NAS,"NAS
+LAS(S)","GAS
+LAS(S)","GAS
+NAS-L(S)","GAS
+NAS-D(S)","GAS
+NAS(S)","GAS
+LAS(S)
+NAS-D(S)","GAS
+LAS(S)
+NAS-L(S)","GAS
+LAS(S)
+(NAS-D
+NAS-L)(S)"
1,0.887,0.951,0.912,0.973,0.931,0.927,0.881,0.884,0.876,0.879,0.87,0.878,0.873
2,0.742,0.926,0.91,0.881,0.874,0.864,0.721,0.707,0.717,0.705,0.694,0.684,0.681
3,0.756,0.929,0.858,0.937,0.878,0.869,0.737,0.739,0.715,0.722,0.693,0.719,0.7
4,0.662,0.885,0.797,0.899,0.822,0.799,0.618,0.624,0.576,0.589,0.521,0.575,0.536
5,0.661,0.867,0.767,0.883,0.797,0.766,0.608,0.616,0.558,0.574,0.49,0.557,0.509
6,0.623,0.821,0.703,0.838,0.738,0.681,0.541,0.55,0.463,0.489,0.347,0.452,0.378
7,0.623,0.841,0.714,0.831,0.741,0.692,0.552,0.547,0.473,0.492,0.373,0.461,0.395
8,0.633,0.814,0.687,0.802,0.713,0.647,0.55,0.543,0.466,0.485,0.344,0.438,0.368
9,0.617,0.802,0.676,0.788,0.7,0.626,0.522,0.514,0.433,0.453,0.293,0.394,0.318
10,0.608,0.8,0.673,0.788,0.699,0.623,0.51,0.503,0.418,0.439,0.272,0.378,0.299
