Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.396,0.087,0.448,0.543,0.033,0.372,0.487,0.828,0.872
A2-A3,0.394,0.087,0.444,0.539,0.033,0.366,0.491,0.849,0.856
A2-A4,0.398,0.088,0.445,0.54,0.033,0.367,0.492,0.844,0.851
