Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.52,0.126,0.478,0.646,0.049,0.451,0.597,0.76,0.814
A2-A3,0.51,0.121,0.432,0.635,0.045,0.444,0.588,0.746,0.799
A2-A4,0.511,0.122,0.434,0.635,0.045,0.445,0.588,0.79,0.805
