Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A4,0.643,0.233,0.499,0.709,0.101,0.512,0.683,0.877,0.906
A2-A1,0.634,0.213,0.474,0.699,0.087,0.498,0.686,0.831,0.883
A2-A3,0.634,0.213,0.474,0.699,0.087,0.498,0.686,0.831,0.883
