Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.487,0.102,0.455,0.607,0.024,0.371,0.551,0.706,0.811
A2-A3,0.458,0.114,0.491,0.59,0.045,0.366,0.543,0.751,0.768
A2-A4,0.462,0.095,0.488,0.615,0.03,0.373,0.567,0.734,0.794
