Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.59,0.216,0.544,0.699,0.098,0.505,0.667,0.801,0.866
A2-A4,0.593,0.215,0.515,0.721,0.098,0.493,0.672,0.882,0.924
A2-A3,0.605,0.224,0.536,0.725,0.107,0.498,0.7,0.922,0.925
