Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A4,0.538,0.142,0.453,0.612,0.054,0.406,0.559,0.822,0.876
A2-A3,0.527,0.133,0.48,0.61,0.044,0.414,0.553,0.889,0.896
A2-A1,0.394,0.066,0.415,0.512,0.016,0.314,0.479,0.704,0.737
