Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.419,0.099,0.426,0.53,0.031,0.337,0.471,0.795,0.854
A2-A3,0.419,0.099,0.425,0.53,0.031,0.337,0.479,0.805,0.84
A2-A4,0.417,0.099,0.423,0.527,0.031,0.336,0.478,0.76,0.845
