Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.444,0.097,0.4,0.577,0.035,0.368,0.534,0.611,0.698
A2-A3,0.431,0.096,0.397,0.567,0.037,0.367,0.538,0.46,0.584
A2-A4,0.431,0.096,0.398,0.567,0.037,0.369,0.536,0.489,0.588
