Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A3,0.447,0.095,0.479,0.576,0.029,0.332,0.513,0.743,0.845
A2-A1,0.408,0.072,0.436,0.538,0.013,0.33,0.479,0.705,0.831
A2-A4,0.466,0.108,0.454,0.598,0.041,0.336,0.517,0.633,0.839
