Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.487,0.132,0.462,0.608,0.045,0.383,0.57,0.714,0.857
A2-A3,0.575,0.178,0.481,0.684,0.07,0.453,0.657,0.782,0.922
A2-A4,0.579,0.183,0.495,0.667,0.075,0.467,0.633,0.803,0.925
