Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.477,0.111,0.473,0.596,0.039,0.42,0.555,0.752,0.844
A2-A3,0.511,0.149,0.511,0.646,0.06,0.448,0.589,0.837,0.884
A2-A4,0.53,0.156,0.486,0.644,0.074,0.469,0.605,0.825,0.905
