Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.414,0.068,0.391,0.507,0.021,0.31,0.459,0.715,0.733
A2-A4,0.446,0.09,0.423,0.591,0.041,0.354,0.564,0.694,0.8
A2-A3,0.486,0.102,0.45,0.601,0.036,0.36,0.563,0.765,0.804
