Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.643,0.258,0.562,0.743,0.159,0.494,0.677,0.653,0.834
A2-A4,0.597,0.225,0.545,0.694,0.129,0.45,0.648,0.646,0.786
A2-A3,0.597,0.225,0.528,0.694,0.129,0.45,0.651,0.65,0.783
