Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.457,0.108,0.435,0.573,0.043,0.379,0.535,0.886,0.909
A2-A3,0.449,0.101,0.418,0.566,0.041,0.378,0.534,0.703,0.86
A2-A4,0.449,0.101,0.419,0.566,0.041,0.378,0.534,0.696,0.853
