Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.48,0.14,0.497,0.607,0.055,0.442,0.579,0.763,0.9
A2-A3,0.443,0.111,0.446,0.578,0.041,0.388,0.56,0.734,0.808
A2-A4,0.443,0.111,0.458,0.578,0.041,0.388,0.555,0.675,0.781
