Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.438,0.097,0.432,0.561,0.036,0.385,0.527,0.801,0.891
A2-A4,0.474,0.11,0.434,0.579,0.043,0.406,0.544,0.902,0.906
A2-A3,0.442,0.096,0.416,0.561,0.034,0.391,0.535,0.776,0.84
