Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.593,0.22,0.554,0.705,0.114,0.562,0.684,0.872,0.919
A2-A3,0.604,0.223,0.543,0.701,0.116,0.57,0.692,0.805,0.874
A2-A4,0.607,0.226,0.55,0.705,0.116,0.573,0.696,0.767,0.852
