Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.466,0.079,0.445,0.58,0.031,0.411,0.526,0.896,0.902
A2-A3,0.459,0.082,0.437,0.574,0.033,0.404,0.515,0.865,0.885
A2-A4,0.457,0.082,0.437,0.574,0.033,0.404,0.516,0.839,0.883
