Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.521,0.15,0.466,0.624,0.058,0.446,0.587,0.886,0.889
A2-A3,0.525,0.147,0.464,0.627,0.056,0.446,0.587,0.884,0.887
A2-A4,0.525,0.151,0.461,0.625,0.061,0.449,0.59,0.89,0.892
