Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.585,0.153,0.449,0.658,0.053,0.485,0.622,0.869,0.924
A2-A4,0.592,0.16,0.416,0.657,0.058,0.488,0.629,0.904,0.936
A2-A3,0.592,0.16,0.415,0.657,0.058,0.488,0.627,0.892,0.937
