Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A4,0.634,0.208,0.505,0.713,0.083,0.483,0.679,0.915,0.917
A2-A3,0.497,0.135,0.482,0.651,0.051,0.436,0.615,0.826,0.889
A2-A1,0.468,0.142,0.423,0.594,0.056,0.437,0.571,0.756,0.844
