Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.497,0.143,0.504,0.627,0.062,0.441,0.588,0.923,0.926
A2-A4,0.476,0.118,0.464,0.612,0.059,0.421,0.575,0.904,0.908
A2-A3,0.476,0.118,0.464,0.612,0.059,0.421,0.575,0.895,0.899
