Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.672,0.238,0.537,0.73,0.109,0.529,0.717,0.828,0.94
A2-A4,0.664,0.244,0.538,0.721,0.115,0.537,0.695,0.908,0.954
A2-A3,0.644,0.2,0.471,0.709,0.081,0.51,0.683,0.892,0.942
