Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.448,0.107,0.392,0.569,0.04,0.358,0.542,0.606,0.763
A2-A3,0.444,0.106,0.381,0.562,0.037,0.355,0.532,0.469,0.705
A2-A4,0.444,0.109,0.388,0.566,0.04,0.362,0.539,0.473,0.727
