Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.548,0.167,0.489,0.635,0.068,0.472,0.604,0.858,0.902
A2-A3,0.447,0.106,0.436,0.56,0.034,0.403,0.524,0.778,0.859
A2-A4,0.455,0.114,0.441,0.565,0.039,0.41,0.529,0.776,0.866
