Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.439,0.077,0.364,0.511,0.021,0.312,0.49,0.506,0.53
A2-A4,0.445,0.09,0.349,0.498,0.027,0.311,0.472,0.466,0.515
A2-A3,0.427,0.073,0.358,0.49,0.019,0.307,0.473,0.345,0.425
