Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A4,0.597,0.183,0.428,0.655,0.075,0.412,0.635,0.403,0.732
A2-A3,0.459,0.149,0.525,0.613,0.071,0.407,0.593,0.737,0.854
A2-A1,0.491,0.162,0.485,0.607,0.075,0.425,0.585,0.735,0.797
