Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.52,0.19,0.448,0.625,0.103,0.452,0.586,0.769,0.858
A2-A3,0.548,0.185,0.513,0.679,0.103,0.479,0.647,0.822,0.876
A2-A4,0.617,0.215,0.491,0.691,0.102,0.465,0.644,0.793,0.876
