Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.441,0.127,0.433,0.57,0.052,0.434,0.543,0.756,0.756
A2-A4,0.461,0.141,0.421,0.581,0.057,0.428,0.557,0.771,0.808
A2-A3,0.441,0.134,0.38,0.562,0.053,0.225,0.547,0.227,0.355
