Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.466,0.112,0.457,0.578,0.037,0.405,0.529,0.735,0.802
A2-A3,0.506,0.187,0.517,0.634,0.097,0.483,0.603,0.893,0.895
A2-A4,0.528,0.164,0.487,0.653,0.076,0.472,0.615,0.794,0.821
