Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A3,0.517,0.187,0.478,0.643,0.099,0.444,0.624,0.746,0.893
A2-A4,0.519,0.182,0.508,0.646,0.106,0.417,0.618,0.701,0.897
A2-A1,0.515,0.183,0.48,0.617,0.085,0.436,0.6,0.59,0.775
