Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.606,0.178,0.506,0.697,0.071,0.51,0.655,0.869,0.922
A2-A3,0.522,0.13,0.421,0.646,0.044,0.443,0.609,0.832,0.877
A2-A4,0.522,0.13,0.422,0.646,0.044,0.443,0.609,0.832,0.877
