Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.475,0.112,0.424,0.581,0.04,0.368,0.524,0.758,0.869
A2-A3,0.472,0.112,0.423,0.581,0.04,0.368,0.524,0.707,0.838
A2-A4,0.472,0.112,0.423,0.581,0.04,0.368,0.524,0.707,0.838
