Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.613,0.171,0.506,0.691,0.064,0.474,0.65,0.911,0.933
A2-A3,0.581,0.125,0.429,0.665,0.036,0.458,0.636,0.867,0.899
A2-A4,0.584,0.14,0.447,0.663,0.048,0.466,0.635,0.912,0.915
