Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.487,0.147,0.459,0.588,0.057,0.437,0.547,0.835,0.867
A2-A4,0.476,0.143,0.459,0.577,0.061,0.437,0.545,0.819,0.849
A2-A3,0.454,0.138,0.446,0.56,0.055,0.415,0.541,0.816,0.829
