Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.458,0.13,0.416,0.567,0.059,0.415,0.555,0.696,0.811
A2-A4,0.464,0.129,0.399,0.559,0.053,0.416,0.539,0.696,0.817
A2-A3,0.417,0.097,0.386,0.521,0.03,0.386,0.504,0.725,0.752
