Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.417,0.065,0.406,0.528,0.016,0.353,0.494,0.871,0.877
A2-A4,0.426,0.058,0.38,0.532,0.012,0.355,0.499,0.78,0.852
A2-A3,0.406,0.06,0.366,0.51,0.014,0.352,0.476,0.69,0.795
