Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.442,0.103,0.428,0.564,0.039,0.333,0.508,0.837,0.843
A2-A3,0.437,0.091,0.422,0.556,0.03,0.333,0.505,0.776,0.808
A2-A4,0.437,0.091,0.422,0.556,0.03,0.333,0.502,0.791,0.813
