Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.517,0.171,0.5,0.618,0.072,0.465,0.57,0.886,0.889
A2-A4,0.512,0.158,0.467,0.611,0.056,0.445,0.572,0.875,0.879
A2-A3,0.514,0.155,0.46,0.612,0.061,0.443,0.573,0.868,0.873
