Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A3,0.587,0.181,0.471,0.68,0.074,0.516,0.657,0.904,0.954
A2-A4,0.537,0.145,0.459,0.613,0.048,0.394,0.574,0.779,0.836
A2-A1,0.582,0.13,0.41,0.647,0.03,0.459,0.615,0.875,0.913
