Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.432,0.115,0.449,0.577,0.042,0.396,0.529,0.855,0.904
A2-A3,0.506,0.134,0.525,0.636,0.053,0.405,0.587,0.644,0.877
A2-A4,0.568,0.182,0.503,0.648,0.078,0.457,0.606,0.731,0.788
