Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.625,0.223,0.525,0.687,0.101,0.533,0.665,0.884,0.949
A2-A4,0.605,0.196,0.498,0.675,0.08,0.533,0.653,0.801,0.92
A2-A3,0.569,0.171,0.45,0.644,0.064,0.506,0.628,0.828,0.876
