Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.585,0.198,0.506,0.673,0.094,0.457,0.626,0.872,0.876
A2-A4,0.611,0.22,0.565,0.724,0.103,0.508,0.679,0.935,0.948
A2-A3,0.576,0.237,0.536,0.702,0.146,0.499,0.644,0.812,0.908
