Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A4,0.6,0.217,0.511,0.688,0.104,0.472,0.667,0.83,0.851
A2-A3,0.503,0.138,0.5,0.639,0.052,0.426,0.601,0.853,0.876
A2-A1,0.456,0.098,0.432,0.567,0.032,0.367,0.539,0.697,0.793
