Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.475,0.171,0.501,0.593,0.081,0.402,0.548,0.908,0.911
A2-A4,0.529,0.193,0.513,0.627,0.101,0.416,0.6,0.765,0.847
A2-A3,0.46,0.164,0.496,0.58,0.081,0.401,0.555,0.879,0.893
