Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.461,0.1,0.391,0.533,0.029,0.315,0.491,0.614,0.64
A2-A3,0.455,0.133,0.438,0.569,0.056,0.325,0.513,0.651,0.683
A2-A4,0.466,0.116,0.413,0.581,0.054,0.283,0.507,0.578,0.699
