Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A3,0.464,0.163,0.504,0.603,0.078,0.315,0.558,0.5,0.704
A2-A1,0.463,0.128,0.469,0.575,0.042,0.291,0.543,0.385,0.604
A2-A4,0.413,0.13,0.461,0.562,0.061,0.292,0.522,0.518,0.686
