Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.539,0.129,0.472,0.639,0.034,0.424,0.609,0.814,0.929
A2-A3,0.615,0.223,0.515,0.721,0.107,0.488,0.683,0.853,0.922
A2-A4,0.605,0.188,0.493,0.708,0.105,0.503,0.676,0.869,0.956
