Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.563,0.214,0.593,0.688,0.116,0.5,0.653,0.761,0.827
A2-A4,0.558,0.162,0.523,0.664,0.078,0.459,0.631,0.782,0.822
A2-A3,0.567,0.228,0.611,0.696,0.148,0.51,0.677,0.771,0.859
