Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.655,0.225,0.521,0.703,0.104,0.551,0.669,0.825,0.904
A2-A3,0.648,0.229,0.482,0.703,0.112,0.557,0.682,0.896,0.9
A2-A4,0.647,0.23,0.49,0.708,0.113,0.559,0.682,0.891,0.895
