Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.436,0.088,0.438,0.554,0.03,0.361,0.508,0.59,0.782
A2-A3,0.486,0.138,0.449,0.6,0.06,0.41,0.568,0.735,0.858
A2-A4,0.452,0.129,0.465,0.588,0.066,0.407,0.556,0.709,0.852
