Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.592,0.229,0.522,0.671,0.122,0.537,0.64,0.908,0.935
A2-A3,0.504,0.116,0.458,0.61,0.038,0.443,0.579,0.791,0.802
A2-A4,0.518,0.119,0.477,0.619,0.039,0.446,0.583,0.86,0.863
