Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.456,0.125,0.487,0.582,0.049,0.431,0.548,0.782,0.898
A2-A3,0.509,0.181,0.514,0.629,0.1,0.482,0.595,0.832,0.841
A2-A4,0.583,0.199,0.537,0.693,0.11,0.508,0.676,0.808,0.839
