Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.575,0.226,0.503,0.645,0.114,0.512,0.625,0.891,0.94
A2-A3,0.601,0.265,0.55,0.707,0.157,0.544,0.684,0.924,0.926
A2-A4,0.56,0.222,0.517,0.667,0.114,0.526,0.648,0.859,0.871
