Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.548,0.163,0.421,0.609,0.07,0.379,0.532,0.831,0.839
A2-A4,0.363,0.096,0.442,0.507,0.042,0.326,0.444,0.807,0.819
A2-A3,0.36,0.092,0.432,0.503,0.039,0.323,0.441,0.747,0.768
