Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.54,0.172,0.481,0.648,0.086,0.5,0.625,0.877,0.919
A2-A3,0.532,0.155,0.46,0.641,0.07,0.492,0.615,0.84,0.887
A2-A4,0.538,0.169,0.466,0.641,0.087,0.499,0.613,0.859,0.9
