Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.455,0.093,0.443,0.575,0.029,0.4,0.55,0.741,0.871
A2-A3,0.488,0.15,0.462,0.628,0.072,0.436,0.588,0.86,0.921
A2-A4,0.419,0.111,0.457,0.563,0.041,0.416,0.519,0.851,0.905
