Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.474,0.141,0.418,0.607,0.055,0.469,0.575,0.7,0.868
A2-A3,0.471,0.138,0.402,0.598,0.063,0.458,0.575,0.749,0.848
A2-A4,0.471,0.138,0.402,0.598,0.063,0.458,0.575,0.749,0.848
