Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A3,0.485,0.117,0.488,0.633,0.042,0.423,0.605,0.781,0.787
A2-A4,0.591,0.167,0.481,0.685,0.082,0.438,0.66,0.913,0.917
A2-A1,0.472,0.118,0.477,0.614,0.053,0.421,0.599,0.848,0.864
