Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.497,0.129,0.48,0.626,0.058,0.479,0.595,0.804,0.896
A2-A4,0.472,0.12,0.447,0.612,0.06,0.473,0.593,0.706,0.805
A2-A3,0.478,0.112,0.447,0.622,0.053,0.466,0.603,0.692,0.798
