Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.568,0.201,0.498,0.664,0.113,0.491,0.627,0.898,0.928
A2-A4,0.566,0.201,0.502,0.664,0.112,0.498,0.628,0.927,0.934
A2-A3,0.565,0.199,0.498,0.665,0.11,0.494,0.633,0.92,0.928
