Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.536,0.16,0.487,0.656,0.074,0.447,0.612,0.863,0.87
A2-A4,0.52,0.15,0.469,0.645,0.072,0.434,0.613,0.795,0.866
A2-A3,0.526,0.161,0.437,0.644,0.078,0.434,0.609,0.662,0.697
